court_forms_id,court_forms_num,court_forms_title,court_forms_type,court_forms_comments,court_forms_category,court_forms_downloadable,court_forms_internal_flag,court_forms_url,court_forms_keywords,court_forms_format,court_forms_lastupdate,language_id,court_work_type_id
4602,PH2,"Application by an Occupier of a Park Home on a Protected Site, or a Park Home Site Owner, For: [1] An Order (Under Section 2(2) Implying a Term or Terms Concerning the Matters Mentioned in Part 2 of Schedule 1 to the 1983 Act (See Below) Into an Agreement for Occupation or [2] An Order (Under Section 2(3)(a)) Varying or Deleting Any Express Term (Other Than a Site Rule) of an Agreement for Occupation Or [3] An Order (Under Section 2(3)(b)) That an Unenforceable Express Term Have Full Effect, or to Have Such Effect Subject to Any Variation Specified in the Order.",Microsoft Word (doc) ,Internet downloadable form,Residential Property (First-tier Tribunal),1,0,ph02-eng-20160115.doc ,NULL,(Word 155KB),November 2015,5,NULL
4603,PH3,Application by occupier of a Park Home or a Park Home site owner for a determination of any question arising under the Mobile Homes Act 1983 or agreement to which it applies,Microsoft Word (doc) ,Internet downloadable form,Residential Property (First-tier Tribunal),1,0,ph03-eng-20160115.doc ,NULL,(Word 158KB),November 2015,5,NULL
4604,PH4,Application by site owner for a determination that having regard to its condition a park home is having a detrimental effect on the amenity of the site,Microsoft Word (doc) ,Internet downloadable form,Residential Property (First-tier Tribunal),1,0,ph04-eng-20160115.doc ,NULL,(Word 142KB),November 2015,5,NULL
4605,PH5,Application by Owner of a Park Home Site for a Refusal Order Preventing the Occupier from Selling the Park Home and Assigning the Agreement to the Proposed Occupier,Microsoft Word (doc) ,Internet downloadable form,Residential Property (First-tier Tribunal),1,0,ph05-eng-20160115.doc ,NULL,(Word 153KB),November 2015,5,NULL
4606,PH6,Application by Owner of a Park Home Site for a Refusal Order Preventing the Occupier from Giving the Park Home and Assigning the Agreement to a Member of the Occupier's Family,Microsoft Word (doc) ,Internet downloadable form,Residential Property (First-tier Tribunal),1,0,ph06-eng-20160115.doc ,NULL,(Word 152KB),November 2015,5,NULL
4607,PH7,Application by Site Owner for a Determination That the Owner May Require an Occupier to Re-site the Occupier's Home Temporarily to Another Pitch on the Protected Site,Microsoft Word (doc) ,Internet downloadable form,Residential Property (First-tier Tribunal),1,0,ph07-eng-20160115.doc ,NULL,(Word 139KB),November 2015,5,NULL
4608,PH8,Application by the Occupier for an Order That the Site Owner Secure That a Temporarily Re-sited Home Is Returned to the Original Pitch,Microsoft Word (doc) ,Internet downloadable form,Residential Property (First-tier Tribunal),1,0,ph08-eng-20160115.doc ,NULL,(Word 117KB),November 2015,5,NULL
4609,PH9,Application by Site Owner or Occupier for Determination of New Level of Pitch Fee,Microsoft Word (doc) ,Internet downloadable form,Residential Property (First-tier Tribunal),1,0,ph09-eng-20160115.doc ,NULL,(Word 151KB),November 2015,5,NULL
4610,PH10,Application by a Protected Site Owner for a Determination That Improvements Should Be Taken into Account When the Pitch Fee Is Reviewed,Microsoft Word (doc) ,Internet downloadable form,Residential Property (First-tier Tribunal),1,0,ph10-eng-20160115.doc ,NULL,(Word 119KB),November 2015,5,NULL
4611,PH11,Application to the Tribunal by a Park Homes Site Residents' Association for an Order Recognising the Applicant as a Qualifying Association,Microsoft Word (doc) ,Internet downloadable form,Residential Property (First-tier Tribunal),1,0,ph11-eng-20160115.doc ,NULL,(Word 137KB),November 2015,5,NULL
4612,PH12,Application by Site Owner for a Determination as to the Applicant's Entitlement to Terminate the Agreement,Microsoft Word (doc) ,Internet downloadable form,Residential Property (First-tier Tribunal),1,0,ph12-eng-20160115.doc ,NULL,(Word 145KB),November 2015,5,NULL
4613,PH13,Application by Local Authority for Determination of New Level of Pitch Fee,Microsoft Word (doc) ,Internet downloadable form,Residential Property (First-tier Tribunal),1,0,ph13-eng-20160115.doc ,NULL,(Word 152KB),November 2015,5,NULL
4614,PH14,"Application Under Regulation 17 of the Mobile Homes (Site Rules) (England) Regulations 2014 ('The 2014 Regulations') With Regard to the Failure of a Site Owner to Deposit New or Varied Site Rules, or a Deletion of Rules Notice, in Time, With the Local Authority. Section 2C of the Mobile Homes Act 1983 (As Amended).",Microsoft Word (doc) ,Internet downloadable form,Residential Property (First-tier Tribunal),1,0,ph14-eng-20160115.doc ,NULL,(Word 131KB),November 2015,5,NULL
4615,PH15,"Application Under Regulation 10 of the Mobile Homes (Site Rules) (England) Regulations 2014 ('The 2014 Regulations') With Regard to the Proposed Making, Varying or Deletion of a Site Rule or Rules. Section 2C of the Mobile Homes Act 1983 (As Amended).",Microsoft Word (doc) ,Internet downloadable form,Residential Property (First-tier Tribunal),1,0,ph15-eng-20160115.doc ,NULL,(Word 146KB),November 2015,5,NULL
4616,PH16,"Application Under Regulation 6 of the Mobile Homes (Site Licensing) (England) Regulations 2014 ('The 2014 Regulations') With Regard to the Local Authority's Refusal to Issue, or Consent to the Transfer Of, a Site Licence. Section 3(5C) of the Caravan Sites and Control of Development Act 1960 (As Amended).",Microsoft Word (doc) ,Internet downloadable form,Residential Property (First-tier Tribunal),1,0,ph16-eng-20160115.doc ,NULL,(Word 127KB),November 2015,5,NULL
4617,PH17,"Application by a Local Authority Under Section 5A(3) of the Caravan Sites and Control of Development Act 1960 (As Amended) ('The Act') for an Order as to Payment of the Annual Site Licence Fee by the Licence Holder (""A Payment Order"") or an Order for Revocation of the Site Licence on the Ground of Non-Compliance With a Payment Order. Section 5A of the Caravan Sites and Control of Development Act 1960 (As Amended).",Microsoft Word (doc) ,Internet downloadable form,Residential Property (First-tier Tribunal),1,0,ph17-eng-20160115.doc ,NULL,(Word 119KB),November 2015,5,NULL
4618,PH18,"Appeal Under Section 7 or 8 of the Caravan Sites and Control of Development Act 1960 (As Amended) (""The Act"") (1) With Regard to Conditions Attached to a Site Licence or (2) to an Alteration by the Local Authority of Conditions Attached to a Licence. Sections 7 and 8 of the Caravan Sites and Control of Development Act 1960 (As Amended).",Microsoft Word (doc) ,Internet downloadable form,Residential Property (First-tier Tribunal),1,0,ph18-eng-20160115.doc ,NULL,(Word 133KB),November 2015,5,NULL
4619,PH19,"Appeal Under the Caravan Sites and Control of Development Act 1960 (As Amended) (""The Act"") Against (1) a Compliance Notice Served by a Local Authority Under Section 9A of the Act With Regard to an Alleged Breach of Condition(s) Attached to a Site Licence, or (2) the Taking of Emergency Action by the Local Authority Under Section 9E of the Act, or (3) the Demand by a Local Authority for a Charge Under Section 9F of the Act in Respect of Action in Default or Emergency Action. Sections 9A, 9E and 9F of the Caravan Sites and Control of Development Act 1960 as Amended.",Microsoft Word (doc) ,Internet downloadable form,Residential Property (First-tier Tribunal),1,0,ph19-eng-20160115.doc ,NULL,(Word 135KB),November 2015,5,NULL
4630,Form 200,Civil Appeals Office fees from 18 April 2016,Adobe Acrobat (pdf),Internet downloadable form,Fees and Help with Fees ,1,0,form-200-eng.pdf,NULL,(PDF 88KB),April 2016 ,5,NULL
4635,LOC014,Court fees for bankrupts,Adobe Acrobat (pdf),Internet downloadable form,Fees and Help with Fees ,1,0,loc014-eng.pdf,NULL,(PDF 142KB) ,December 2008,5,NULL
4640,Form 56C,Court of Appeal Mediation Scheme - Fees Schedule,Adobe Acrobat (pdf),Internet downloadable form,Fees and Help with Fees ,1,0,form-056c-eng.pdf,NULL,(PDF 34KB),October 2012 ,5,NULL
4645,Gambling - Application for fee remission for companies ,Application for fee remission for companies,Adobe Acrobat (pdf),Internet downloadable form,Fees and Help with Fees ,1,0,gambling-fee-exemption(company)-eng.pdf ,NULL,(PDF 21KB),January 2010 ,5,NULL
4650,EX504 ,Graduated Fees Reference to a Judge,Adobe Acrobat (pdf),Internet downloadable form,Fees and Help with Fees ,1,0,ex504-eng.pdf ,NULL,(PDF 374KB) ,August 2009,5,NULL
4724,SEND24,Application for appeal (Child of or under statutory school age),Adobe Acrobat (pdf),Internet downloadable form,Special Educational Needs and Disability Tribunal ,1,0,send24-eng-2016.03.30.pdf,,(PDF 586KB) ,February 2016,5,0
4725,SEND24A ,Appeal Against the Content of an EHC Plan (Young Person Over Statutory School Age),Adobe Acrobat (pdf),Internet downloadable form,Special Educational Needs and Disability Tribunal ,1,0,send024a-eng.pdf,,(PDF 218KB) ,June 2015,5,0
4726,SEND4B,Disability Discrimination Claim by Young Person,Adobe Acrobat (pdf),Internet downloadable form,Special Educational Needs and Disability Tribunal ,1,0,send004b-eng.pdf,NULL,(PDF 163KB) ,September 2015,5,NULL
4727,SEND26A ,Disability Discrimination Claim by Parent After Permanent Exclusion,Adobe Acrobat (pdf),Internet downloadable form,Special Educational Needs and Disability Tribunal ,1,0,send026a-eng.pdf,NULL,(PDF 195KB) ,September 2015,5,NULL
4728,SEND26B ,Disability Discrimination Claim by Young Person After Permanent Exclusion,Adobe Acrobat (pdf),Internet downloadable form,Special Educational Needs and Disability Tribunal ,1,0,send026b-eng.pdf,NULL,(PDF 174KB) ,September 2015,5,NULL
4729,SEND28,Application for appeal (Child of or under statutory school age),Adobe Acrobat (pdf),Internet downloadable form,Special Educational Needs and Disability Tribunal ,1,0,send28-eng-2016.03.01.pdf,NULL,(PDF 127KB) ,February 2016,5,NULL
4730,SEND28A ,Application for appeal (Young persons over statutory school age and under the age of 18),Adobe Acrobat (pdf),Internet downloadable form,Special Educational Needs and Disability Tribunal ,1,0,send28a-eng-2016.03.01.pdf ,NULL,(PDF 217KB) ,February 2016,5,NULL
4731,SEND29,Application for appeal (Child of or under statutory school age),Adobe Acrobat (pdf),Internet downloadable form,Special Educational Needs and Disability Tribunal ,1,0,send29-eng.pdf,NULL,(PDF 241KB) ,February 2016,5,NULL
4732,SEND29A ,Application for appeal (Young persons over statutory school age and under the age of 25),Adobe Acrobat (pdf),Internet downloadable form,Special Educational Needs and Disability Tribunal ,1,0,send29a-eng-2016.03.01.pdf ,NULL,(PDF 229KB) ,February 2016,5,NULL
4733,SEND 30 ,Request for a Witness Summons,Adobe Acrobat (pdf),Internet downloadable form,Special Educational Needs and Disability Tribunal ,1,0,send030-eng.pdf ,NULL,(PDF 77KB),July 2015,5,NULL
4734,EXN161,"Appellant's Notice - Application for Permission to Appeal Under Sections 26, 28, 103, 105, 108 and 110 of the Extradition Act 2003",Microsoft Word (doc) ,Internet downloadable form,Administrative Court ,1,0,exn161-eng.doc,,(Word 59KB) ,October 2014 ,5,175
4735,EXN162,"Respondent's Notice - To an Application for Permission to Appeal Under Sections 26, 28, 103, 105, 108 and 110 of the Extradition Act 2003",Microsoft Word (doc) ,Internet downloadable form,Administrative Court ,1,0,exn162-eng.doc,,(Word 52KB) ,October 2014 ,5,175
4736,EX244 ,Application Notice - (Pursuant to the Extradition Act 2003),Microsoft Word (doc) ,Internet downloadable form,Administrative Court ,1,0,ex244-eng.doc ,,(Word 36KB) ,October 2014 ,5,175
4750,REMO 7,"Application Form With a View to the Recognition, Declaration of Enforceability or Enforcement of a Decision in Matters Relating to Maintenance Obligations",Adobe Acrobat (pdf),Internet downloadable form,Family,1,0,remo007-eng.pdf ,NULL,(PDF 117KB) ,October 2014 ,5,NULL
4751,REMO 8,Application Form to Obtain or Have Modified a Decision in Matters Relating to Maintenance Obligations,Adobe Acrobat (pdf),Internet downloadable form,Family,1,0,remo008-eng.pdf ,NULL,(PDF 130KB) ,October 2014 ,5,NULL
4800,CS A1 ,Appeal application form - Child Care Providers and Children's Homes,Adobe Acrobat (pdf),Internet downloadable form,Care Standards (First-tier Tribunal) ,1,0,csa001-eng.pdf,,(PDF 117KB) ,July 2014,5,0
4801,CS R1 ,"Response to appeal application - for Justice of the Peace, Ofsted, Care quality commission (CGC), Care and Social Services Inspectorate Wales (CCSIW), Health Inspectorate Wales or a Child Minder Agency (CMA) cases",Adobe Acrobat (pdf),Internet downloadable form,Care Standards (First-tier Tribunal) ,1,0,csr001-eng.pdf,,(PDF 83KB),July 2014,5,0
4802,CS A2 ,Appeal Application Form - Establishment Agencies,Adobe Acrobat (pdf),Internet downloadable form,Care Standards (First-tier Tribunal) ,1,0,csa002-eng.pdf,,(PDF 123KB) ,July 2014,5,0
4803,CS R2 ,"Response to appeal application - for all Welsh Ministers, Secretary of State - Department of Education cases",Adobe Acrobat (pdf),Internet downloadable form,Care Standards (First-tier Tribunal) ,1,0,csr002-eng.pdf,,(PDF 78KB),November 2015,5,0
4804,CS A3 ,Appeal application form - Independent Schools/Non-maintained Special Schools,Adobe Acrobat (pdf),Internet downloadable form,Care Standards (First-tier Tribunal) ,1,0,csa003-eng.pdf,,(PDF 115KB) ,November 2015,5,0
4805,CS R3 ,Response to Appeal Application - Secretary of State for All Inclusion on the Protection of Children (PoCA) or on the Protection of Vulnerable Adults (PoVA) List and Monitor,Adobe Acrobat (pdf),Internet downloadable form,Care Standards (First-tier Tribunal) ,1,0,csr003-eng.pdf,NULL,(PDF 79KB),July 2014,5,NULL
4806,CS A4 ,Appeal Application Form - Monitor,Adobe Acrobat (pdf),Internet downloadable form,Care Standards (First-tier Tribunal) ,1,0,csa004-eng.pdf,,(PDF 108KB) ,July 2014,5,0
4807,CS A90,Appeal Application Form - Inclusion on the Protection of Children (PoCA) List,Adobe Acrobat (pdf),Internet downloadable form,Care Standards (First-tier Tribunal) ,1,0,csa090-eng.pdf,,(PDF 120KB) ,July 2014,5,0
4808,CS A91,Appeal Application Form - Prohibition or Restriction From Participating in the Management of an Independent School Under Section 142 of the Education Act,Adobe Acrobat (pdf),Internet downloadable form,Care Standards (First-tier Tribunal) ,1,0,csa091-eng.pdf,,(PDF 103KB) ,July 2014,5,0
4809,CS R91,Response to appeal application - Prohibition or Restriction from participating in the management of an independent school under Section 142 of the Education Act,Adobe Acrobat (pdf),Internet downloadable form,Care Standards (First-tier Tribunal) ,1,0,csr091-eng.pdf,,(PDF 82KB),July 2014,5,0
4810,CS P1 ,Application for permission to appeal a decision of the First-tier Tribunal (Care Standards),Adobe Acrobat (pdf),Internet downloadable form,Care Standards (First-tier Tribunal) ,1,0,csp001-eng.pdf,,(PDF 88KB),July 2014,5,0
4811,CS S1 ,Application to set aside a decision of the First-tier Tribunal (Care Standards),Adobe Acrobat (pdf),Internet downloadable form,Care Standards (First-tier Tribunal) ,1,0,css001-eng.pdf,,(PDF 93KB),July 2014,5,0
4812,CS WD ,Withdrawal Form (Except for PoCA and PoVA Cases),Adobe Acrobat (pdf),Internet downloadable form,Care Standards (First-tier Tribunal) ,1,0,cswd-eng.pdf,,(PDF 69KB),July 2014,5,0
4850,Crown Court Preliminary Hearing form ,Crown Court Preliminary Hearing Form (Section 28),Microsoft Word (doc) ,Internet downloadable form,Criminal Case Management,1,0,preliminary-hearing-eng.doc,NULL,(Word 214KB),September 2014,5,NULL
4851,Ground Rules Hearing Form ,Defence Ground Rules Hearing Form (Section 28),Microsoft Word (doc) ,Internet downloadable form,Criminal Case Management,1,0,ground-rules-hearing-eng.doc ,NULL,(Word 102KB),October 2014 ,5,NULL
4852,T386,Respondent's notice (Valuation Tribunal Appeal),Adobe Acrobat (pdf),Internet downloadable form,Lands Chamber (Upper Tribunal) ,1,0,t386-eng.pdf,NULL,(PDF 535KB) ,January 2016 ,5,NULL
4853,SSCS6 ,Notice of Appeal Against a Decision by the Scheme Administrator for the Diffuse Mesothelioma Payment Scheme,Adobe Acrobat (pdf),Internet downloadable form,Social Security and Child Support ,1,0,sscs006-eng.pdf ,NULL,(PDF 181KB) ,October 2014 ,5,NULL
4900,T464,Alternative application for a Gender Recognition Certificate,Adobe Acrobat (pdf),Internet downloadable form,Gender Recognition Panel,1,0,t464-eng-2016.04.01.pdf ,NULL,(PDF 345KB) ,April 2016 ,5,NULL
4901,T466,Statutory Declaration for Applicants who are married,Adobe Acrobat (pdf),Internet downloadable form,Gender Recognition Panel,1,0,t466-eng.pdf,NULL,(PDF 326KB) ,October 2014 ,5,NULL
4902,T467,Statutory Declaration for single Applicants,Adobe Acrobat (pdf),Internet downloadable form,Gender Recognition Panel,1,0,t467-eng.pdf,NULL,(PDF 179KB) ,October 2014 ,5,NULL
4903,T468,Statutory Declaration for Applicants in a Civil Partnership,Adobe Acrobat (pdf),Internet downloadable form,Gender Recognition Panel,1,0,t468-eng.pdf,NULL,(PDF 295KB) ,October 2014 ,5,NULL
4904,T469,Statutory Declaration for the Spouse of an Applicant for Gender Recognition,Adobe Acrobat (pdf),Internet downloadable form,Gender Recognition Panel,1,0,t469-eng.pdf,NULL,(PDF 264KB) ,October 2014 ,5,NULL
5053,EU Article 53,Certificate Concerning a Judgment in Civil and Commercial Matters,Adobe Acrobat (pdf),Internet downloadable form,European cross-border claims ,1,0,eu-article-053-eng.pdf,NULL,(PDF 712KB) ,January 2015 ,5,NULL
5060,EU Article 60,Certificate Concerning an Authentic Instrument Court Settlement in Civil and Commercial Matters,Adobe Acrobat (pdf),Internet downloadable form,European cross-border claims ,1,0,eu-article-060-eng.pdf,NULL,(PDF 679KB) ,January 2015 ,5,NULL
10000,COP1,COP1 - Court of Protection Application Form,Adobe Acrobat (pdf),Internet downloadable form,Court of Protection,1,0,cop001-eng.pdf,NULL,(PDF 132KB) ,July 2015,5,158
10001,COP1,Ffurflen gais. / Application form.,Adobe Acrobat (pdf),Internet downloadable form,Court of Protection,1,0,cop01-bil.pdf ,NULL,(PDF 410KB) ,March 2010 ,17,0
10010,COP1A ,COP1A - Annex A Supporting information for property and affairs applications,Adobe Acrobat (pdf),Internet downloadable form,Court of Protection,1,0,cop001a-eng.pdf ,NULL,(PDF 180KB) ,July 2015,5,158
10011,COP1A ,Atodiad A: Gwybodaeth ategol ar gyfer ceisiadau ynghylch eiddo a materion ariannol. / Annex A: Supporting information for property and affairs applications.,Adobe Acrobat (pdf),Internet downloadable form,Court of Protection,1,0,cop01a-bil.pdf,NULL,(PDF 445KB) ,March 2010 ,17,0
10020,COP1B ,COP1B - Annex B - Supporting information for personal welfare applications,Adobe Acrobat (pdf),Internet downloadable form,Court of Protection,1,0,cop001b-eng.pdf ,NULL,(PDF 115KB) ,July 2015,5,158
10021,COP1B ,Atodiad B: Gwybodaeth ategol ar gyfer ceisiadau lles personol. / Annex B: Supporting information for personal welfare applications.,Adobe Acrobat (pdf),Internet downloadable form,Court of Protection,1,0,cop01b-bil.pdf,NULL,(PDF 228KB) ,March 2010 ,17,0
10030,COP1C ,"Annex C: Supporting information for statutory will, codicil, gift(s), deed of variation or settlement of property.",Adobe Acrobat (pdf),Internet downloadable form,Court of Protection,1,0,cop001c-eng.pdf ,NULL,(PDF 110KB) ,July 2015,5,NULL
