code,title,attachment_file_name,attachment_content_type,attachment_file_size,content_date,language_id,doc_attachment_type_id,inactive,creator_id,original_url,original_id,published_date,file_format,summary
T608,"Explanatory leaflet for applications to discharge or modify restrictive covenants",t608-eng.pdf,application/pdf,337047,2016-01-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,2808,2017-04-12,PDF,
T609,"Appeals From Decisions Made by the First-Tier Tribunal (Property Chamber) in Residential Property and Agricultural Land and Drainage Cases",t609-eng.pdf,application/pdf,162744,2014-09-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,4495,2017-04-12,PDF,
T610,"The War Pensions and Armed Forces Compensation FAQ",t610-eng.pdf,application/pdf,44172,2008-10-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,4553,2017-04-12,PDF,
T611,"Judicial Mediation - Scotland",t611-eng.pdf,application/pdf,15405,2014-07-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,4531,2017-04-12,PDF,
T612,"Judicial Mediation - England and Wales",t612-eng.pdf,application/pdf,15040,2014-07-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,4532,2017-04-12,PDF,
T613,"UTIAC fees (from 22 April 2014)",t613-eng.pdf,application/pdf,39604,2014-04-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,4635,2017-04-12,PDF,
T614,"Procedure flowchart for appeals from The First-tier Tribunal (Property Chamber) in England and the Leasehold Valuation and Residential Property Tribunals in Wales",t614-eng.pdf,application/pdf,397255,2016-01-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,4534,2017-04-12,PDF,
T615,"Procedure flowchart for rating appeals",t615-eng.pdf,application/pdf,381077,2016-01-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,4535,2017-04-12,PDF,
T616,"Procedure flowchart for claims for compensation for the compulsory purchase of land and other claims for land compensation",t616-eng.pdf,application/pdf,388115,2016-01-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,4536,2017-04-12,PDF,
T617,"Procedure flowchart for applications to discharge or modify restrictive covenants affecting land",t617-eng.pdf,application/pdf,202926,2016-01-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,4537,2017-04-12,PDF,
T618,"Upper Tribunal Lands Chamber Flowchart - Detailed Assessment of Costs",t618-eng.pdf,application/pdf,52655,2010-11-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,4538,2017-04-12,PDF,
T619,"Notice of Appeal to the Special Immigration Appeal Commission",t619-eng.doc,application/msword,213504,2015-03-01,8,1,false,1,GetForm.do?court_forms_id=,4506,2017-04-12,DOC,
T619A,"Guidance Notes for Completion of SIAC Appeal Form",t619a-eng.pdf,application/pdf,574728,2015-07-01,8,4,false,1,GetLeaflet.do?court_leaflets_id=,4539,2017-04-12,PDF,
T621,"Application to be released on SIAC bail (SIAC B1)",t621-eng.pdf,application/pdf,570235,2015-07-01,8,1,false,1,GetForm.do?court_forms_id=,4520,2017-04-12,PDF,
T622,"Bail Variation Request Form (SIAC B2)",t622-eng.pdf,application/pdf,470083,2015-07-01,8,1,false,1,GetForm.do?court_forms_id=,4525,2017-04-12,PDF,
TAHB511,"Notice of Application for Certificate of Bad Husbandry",tahb511-eng.doc,application/msword,260608,2015-02-01,8,1,false,1,GetForm.do?court_forms_id=,3103,2017-04-12,DOC,
TAHB521,"Response to Application for Certificate of Bad Husbandry",tahb521-eng.doc,application/msword,226304,2015-02-01,8,1,false,1,GetForm.do?court_forms_id=,3104,2017-04-12,DOC,
TALD711,"Notice of Application for an Order under the Land Drainage Act 1991",tald711-eng.doc,application/msword,573952,2015-02-01,8,1,false,1,GetForm.do?court_forms_id=,3105,2017-04-12,DOC,
TALD721,"Response to an Application for an Order under the Land Drainage Act 1991",tald721-eng.doc,application/msword,244736,2015-02-01,8,1,false,1,GetForm.do?court_forms_id=,3106,2017-04-12,DOC,
TALG900,"Practice Statement 2013",talg900-eng.pdf,application/pdf,77733,2013-07-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,2755,2017-04-12,PDF,
TALG911,"Notice of Application. For use where there is no other dedicated form",talg911-eng.doc,application/msword,299008,2015-02-01,8,1,false,1,GetForm.do?court_forms_id=,3107,2017-04-12,DOC,
TALG921,"Response to Notice of Application on Form TALG911. For use where there is no other dedicated form",talg921-eng.doc,application/msword,246272,2015-02-01,8,1,false,1,GetForm.do?court_forms_id=,3108,2017-04-12,DOC,
TALG964,"Protocol for Inspection of Land in Agricultural Land and Drainage Cases",talg964-eng.pdf,application/pdf,40158,2013-07-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,2754,2017-04-12,PDF,
TALG975,"Application for Permission to Appeal a Decision to the Upper Tribunal (Lands Chamber). Applications for Stay, Suspension and Postponement Pending Appeal",talg975-eng.doc,application/msword,257024,2015-02-01,8,1,false,1,GetForm.do?court_forms_id=,4417,2017-04-12,DOC,
TANQ411,"Notice of Application for Consent to the Operation of a Notice to Quit",tanq411-eng.doc,application/msword,468992,2015-02-01,8,1,false,1,GetForm.do?court_forms_id=,3117,2017-04-12,DOC,
TANQ421,"Response to Application for Consent to the Operation of a Notice to Quit",tanq421-eng.doc,application/msword,260608,2015-02-01,8,1,false,1,GetForm.do?court_forms_id=,3118,2017-04-12,DOC,
TASD111,"Notice of Application for Direction for Succession Tenancy on Death",tasd111-eng.doc,application/msword,730624,2015-08-01,8,1,false,1,GetForm.do?court_forms_id=,3111,2017-04-12,DOC,
TASD121,"Response to Application for Direction for Succession Tenancy on Death",tasd121-eng.doc,application/msword,445952,2015-02-01,8,1,false,1,GetForm.do?court_forms_id=,3112,2017-04-12,DOC,
TASR211,"Notice of Application for Direction for Succession Tenancy on Retirement",tasr211-eng.doc,application/msword,483840,2015-02-01,8,1,false,1,GetForm.do?court_forms_id=,3113,2017-04-12,DOC,
TASR221,"Response to Application for Direction for Succession Tenancy on Retirement",tasr221-eng.doc,application/msword,388096,2015-12-01,8,1,false,1,GetForm.do?court_forms_id=,3114,2017-04-12,DOC,
TCC -  CM1,"Case Management Information Sheet",tcc-cm1-eng.pdf,application/pdf,93875,2002-03-01,8,1,false,1,GetForm.do?court_forms_id=,903,2017-04-12,PDF,
TCC - PTR1,"Pre-trial review questionnaire",tcc-ptr1-eng.pdf,application/pdf,251643,2005-10-01,8,1,false,1,GetForm.do?court_forms_id=,905,2017-04-12,PDF,
TE3,"Order for recovery of unpaid penalty charge (Parking)",te3-eng.pdf,application/pdf,334188,2015-06-01,8,1,false,1,GetForm.do?court_forms_id=,2217,2017-04-12,PDF,
TE7,"Application to File a Statement Out of Time / Extension of Time (Parking)",te7-eng.doc,application/msword,67072,2014-05-01,8,1,false,1,GetForm.do?court_forms_id=,2711,2017-04-12,DOC,
TE7 (Dart Charge),"Application to File a Statement Out of Time / Extension of Time",te7-(dart-charge)-eng.pdf,application/pdf,1175548,2015-02-01,8,1,false,1,GetForm.do?court_forms_id=,2712,2017-04-12,PDF,
TE9,"Witness Statement - Unpaid Penalty Charge (Parking)",te9-eng.doc,application/msword,69632,2014-05-01,8,1,false,1,GetForm.do?court_forms_id=,2713,2017-04-12,DOC,
TE9 (Dart Charge),"Witness Statement - Unpaid Penalty Charge",te9-(dart-charge)-eng.pdf,application/pdf,330063,2015-11-01,8,1,false,1,GetForm.do?court_forms_id=,2714,2017-04-12,PDF,
TGRCRef,"References - Some Questions and Answers",tgrcref-eng.pdf,application/pdf,74922,2013-07-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,2757,2017-04-12,PDF,
TSF4,"Party/witness claim for attending an Employment Tribunal",tsf4-eng.pdf,application/pdf,198375,2013-08-01,8,1,false,1,GetForm.do?court_forms_id=,3138,2017-04-12,PDF,
Tystysgrif Colli Enillion neu Fudd-dal,"Tystysgrif Colli Enillion neu Fudd-dal",tystysgrif-colli-enillion-neu-fudd-dal-cym.pdf,application/pdf,36786,2011-05-01,25,1,false,1,W_GetForm.do?court_forms_id=,2428,2017-04-12,PDF,
Undertaking to Issue Form,"Request for an Urgent Application (High Court Family Division)",undertaking-to-issue-form-eng.doc,application/msword,37376,2014-04-01,8,1,false,1,GetForm.do?court_forms_id=,4423,2017-04-12,DOC,
UT Table of cases,"UTAAC Table of Cases",ut-table-of-cases-eng.pdf,application/pdf,442261,2015-06-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,2837,2017-04-12,PDF,
UT1,"Application for permission to appeal to an Upper Tribunal judge and notice of appeal for social security, child support, tax credits, housing benefit and council tax benefit cases",ut1-eng.doc,application/msword,604160,2015-07-01,8,1,false,1,GetForm.do?court_forms_id=,2759,2017-04-12,DOC,
UT1,"Cais am ganiatad i apêlio a hysbysiad am apêl o Dribiwnlys Haen Gyntaf (Siambr Hawl Cymdeithasol)",ut1-cym.doc,application/msword,291840,2008-11-01,25,1,false,1,W_GetForm.do?court_forms_id=,2465,2017-04-12,DOC,
UT1,"Cais am ganiatad i apêlio a hysbysiad am apêl o Dribiwnlys Haen Gyntaf (Siambr Hawl Cymdeithasol)",ut1-cym.pdf,application/pdf,206365,2012-07-01,25,1,false,1,W_GetForm.do?court_forms_id=,2462,2017-04-12,PDF,
UT1 Leaflet,"UT1 Social Entitlement Leaflet - Appealing to the Administrative Appeals Chamber of the Upper Tribunal England and Wales",ut1-leaflet-eng.pdf,application/pdf,139584,2015-07-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,4750,2017-04-12,PDF,
UT1 Nodiadau,"Nodiadau i Geisyddion ac Apêlyddion Ffurflen UT1 (Hawl Cymdeithasol)",ut1-nodiadau-cym.doc,application/msword,64512,2008-11-01,25,2,false,1,W_GetLeaflet.do?court_leaflets_id=,1521,2017-04-12,DOC,
UT1 Nodiadau,"Nodiadau i Geisyddion ac Apêlyddion Ffurflen UT1 (Hawl Cymdeithasol)",ut1-nodiadau-cym.pdf,application/pdf,100185,2008-11-01,25,2,false,1,W_GetLeaflet.do?court_leaflets_id=,1516,2017-04-12,PDF,
UT1 Taflen,"Apêlio yn erbyn penderfyniad gan y Siambr Hawl Cymdeithasol y Tribiwnlys Haen Gyntaf (Welsh) (Apêlau o benderfyniadau'r Tribiwnlys Haen Gyntaf)",ut1-taflen-cym.pdf,application/pdf,227992,2008-07-01,25,2,false,1,W_GetLeaflet.do?court_leaflets_id=,1519,2017-04-12,PDF,
UT2,"Application / appeal form for the Secretary of State, HM Revenue and Customs and local authorities for social security, child support, tax credits and housing benefit and council tax benefit cases",ut2-eng.doc,application/msword,215552,2012-07-01,8,1,false,1,GetForm.do?court_forms_id=,2761,2017-04-12,DOC,
UT2,"Application / appeal form for the Secretary of State, HM Revenue and Customs and local authorities for social security, child support, tax credits and housing benefit and council tax benefit cases",ut2-eng.pdf,application/pdf,62844,2012-07-01,8,1,false,1,GetForm.do?court_forms_id=,2760,2017-04-12,PDF,
UT3,"Application for permission to appeal to an Upper Tribunal judge and notice of appeal form for mental health cases (England)",ut3-eng.doc,application/msword,314368,2011-10-01,8,1,false,1,GetForm.do?court_forms_id=,2763,2017-04-12,DOC,
UT3 Leaflet,"Appealing Against a Decision of the Health, Education and Social Care Chamber of the First-tier Tribunal (Mental Health) (Appeals from Decisions of the First-tier Tribunal)",ut3-leaflet-eng.doc,application/msword,1787904,2013-03-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,4754,2017-04-12,DOC,
UT3 Leaflet,"Appealing Against a Decision of the Health, Education and Social Care Chamber of the First-tier Tribunal (Mental Health) (Appeals from Decisions of the First-tier Tribunal)",ut3-leaflet-eng.pdf,application/pdf,111679,2013-04-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,4753,2017-04-12,PDF,
UT3 Notes,"Notes for Appellants Form UT3 (Mental Health)",ut3-notes-eng.pdf,application/pdf,39430,2009-11-01,8,3,false,1,GetLeaflet.do?court_leaflets_id=,4752,2017-04-12,PDF,
UT4,"Application for Permission to Appeal and Notice of Appeal From First-Tier Tribunal Special Educational Needs and Disability Discrimination in Schools",ut4-eng.doc,application/msword,264704,2014-04-01,8,1,false,1,GetForm.do?court_forms_id=,2765,2017-04-12,DOC,
UT4,"Application for Permission to Appeal and Notice of Appeal From First-Tier Tribunal Special Educational Needs and Disability Discrimination in Schools",ut4-eng.pdf,application/pdf,67403,2014-04-01,8,1,false,1,GetForm.do?court_forms_id=,2764,2017-04-12,PDF,
UT4 Leaflet,"Appealing Against a Decision of the Health, Education and Social Care Chamber of the First-tier Tribunal (Special Educational Needs) (Appeals from Decisions of the First-tier Tribunal)",ut4-leaflet-eng.pdf,application/pdf,67454,2014-04-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,4756,2017-04-12,PDF,
UT4 Notes,"Notes for Appellants Form UT4 (Special Educational Needs and Disability Discrimination in Schools)",ut4-notes-eng.pdf,application/pdf,34204,2011-10-01,8,3,false,1,GetLeaflet.do?court_leaflets_id=,4755,2017-04-12,PDF,
UT5,"Application for permission to appeal to an Upper Tribunal judge and notice of appeal form for care standards and primary health lists cases",ut5-eng.doc,application/msword,372224,2011-10-01,8,1,false,1,GetForm.do?court_forms_id=,2767,2017-04-12,DOC,
UT5,"Application for permission to appeal to an Upper Tribunal judge and notice of appeal form for care standards and primary health lists cases",ut5-eng.pdf,application/pdf,117065,2011-10-01,8,1,false,1,GetForm.do?court_forms_id=,2766,2017-04-12,PDF,
UT5 Leaflet,"Appealing to the Upper Tribunal Administrative Appeals Chamber from the First-tier Tribunal. Care Standards and NHS (Performers) List Decisions",ut5-leaflet-eng.pdf,application/pdf,117591,2013-05-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,4758,2017-04-12,PDF,
UT5 Notes,"Notes for Applicants and Appellants Form UT5 (Health Education & Social Care Chamber Care Standards and NHS (Performers) List)",ut5-notes-eng.pdf,application/pdf,87807,2013-05-01,8,3,false,1,GetLeaflet.do?court_leaflets_id=,4757,2017-04-12,PDF,
UT6,"Application for permission to appeal to an Upper Tribunal judge and notice of appeal form for war pensions and armed forces compensation cases",ut6-eng.doc,application/msword,248832,2013-03-01,8,1,false,1,GetForm.do?court_forms_id=,2769,2017-04-12,DOC,
UT6,"Application for permission to appeal to an Upper Tribunal judge and notice of appeal form for war pensions and armed forces compensation cases",ut6-eng.pdf,application/pdf,96987,2011-10-01,8,1,false,1,GetForm.do?court_forms_id=,2768,2017-04-12,PDF,
UT6 Leaflet,"Appealing Against a Decision of the War Pensions and Armed Forces Compensation Chamber of the First-tier Tribunal (Appeals from Decisions of the First-tier Tribunal)",ut6-leaflet-eng.doc,application/msword,1807360,2013-04-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,4762,2017-04-12,DOC,
UT6 Leaflet,"Appealing Against a Decision of the War Pensions and Armed Forces Compensation Chamber of the First-tier Tribunal (Appeals from Decisions of the First-tier Tribunal)",ut6-leaflet-eng.pdf,application/pdf,85785,2012-07-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,4761,2017-04-12,PDF,
UT6 Notes,"Notes for Appellants Form UT6 (War Pensions and Armed Forces Compensation)",ut6-notes-eng.doc,application/msword,54272,2012-07-01,8,3,false,1,GetLeaflet.do?court_leaflets_id=,4760,2017-04-12,DOC,
UT6 Notes,"Notes for Appellants Form UT6 (War Pensions and Armed Forces Compensation)",ut6-notes-eng.pdf,application/pdf,30866,2012-07-01,8,3,false,1,GetLeaflet.do?court_leaflets_id=,4759,2017-04-12,PDF,
UT7,"Application / appeal form for the Secretary of State for war pensions and armed forces compensation cases",ut7-eng.doc,application/msword,185856,2011-10-01,8,1,false,1,GetForm.do?court_forms_id=,2771,2017-04-12,DOC,
UT7,"Application / appeal form for the Secretary of State for war pensions and armed forces compensation cases",ut7-eng.pdf,application/pdf,76465,2011-10-01,8,1,false,1,GetForm.do?court_forms_id=,2770,2017-04-12,PDF,
UT8,"Application for permission to appeal to an Upper Tribunal judge and notice of appeal form against decisions of the Mental Health Review Tribunal Wales",ut8-eng.doc,application/msword,319488,2009-04-01,8,1,false,1,GetForm.do?court_forms_id=,2773,2017-04-12,DOC,
UT8,"Application for permission to appeal to an Upper Tribunal judge and notice of appeal form against decisions of the Mental Health Review Tribunal Wales",ut8-eng.pdf,application/pdf,224701,2009-04-01,8,1,false,1,GetForm.do?court_forms_id=,2772,2017-04-12,PDF,
UT8,"Cais am ganiatad i apêlio a rhybudd o apêl yn sgil penderfyniadau Tribiwnlys Adolygu Iechyd Meddwl Cymru",ut8-cym.doc,application/msword,326144,2009-04-01,25,1,false,1,W_GetForm.do?court_forms_id=,2487,2017-04-12,DOC,
UT8,"Cais am ganiatad i apêlio a rhybudd o apêl yn sgil penderfyniadau Tribiwnlys Adolygu Iechyd Meddwl Cymru",ut8-cym.pdf,application/pdf,258555,2009-04-01,25,1,false,1,W_GetForm.do?court_forms_id=,2463,2017-04-12,PDF,
UT8 Leaflet,"Appealing Against a Decision of the Health, Education and Social Care Chamber of the First-tier Tribunal (Mental Health Wales) (Appeals from Decisions of the First-tier Tribunal)",ut8-leaflet-eng.pdf,application/pdf,64029,2014-03-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,4765,2017-04-12,PDF,
UT8 Nodiadau,"Nodiadau i Geiswyr ac Apêlyddion Ffurflen UT8",ut8-nodiadau-cym.pdf,application/pdf,236668,2012-04-01,25,2,false,1,W_GetLeaflet.do?court_leaflets_id=,1520,2017-04-12,PDF,
UT8 Notes,"Notes for Applicants and Appellants form UT8 (Mental Health Wales)",ut8-notes-eng.pdf,application/pdf,320445,2012-04-01,8,3,false,1,GetLeaflet.do?court_leaflets_id=,4763,2017-04-12,PDF,
UT8 Taflen,"Apêlio yn erbyn penderfyniad gan y Siambr Gofal Iechyd, Addysg a Gwasanaethau Cymdeithasol y Tribiwnlys Haen Gyntaf (Iechyd Meddwl) (Apêlau o benderfyniadau'r Tribiwnlys Haen Gyntaf)",ut8-taflen-cym.pdf,application/pdf,227330,2008-07-01,25,2,false,1,W_GetLeaflet.do?court_leaflets_id=,1517,2017-04-12,PDF,
UT9,"Application for permission to appeal to an Upper Tribunal judge and notice of appeal form against decisions of the Special Educational Needs Tribunal Wales",ut9-eng.doc,application/msword,265728,2009-04-01,8,1,false,1,GetForm.do?court_forms_id=,2775,2017-04-12,DOC,
UT9,"Application for permission to appeal to an Upper Tribunal judge and notice of appeal form against decisions of the Special Educational Needs Tribunal Wales",ut9-eng.pdf,application/pdf,190023,2009-04-01,8,1,false,1,GetForm.do?court_forms_id=,2774,2017-04-12,PDF,
UT9,"Cais am ganiatad I apêlio a rhybudd o apêl yn sgil penderfyniadau Tribiwnlys Anghenion Addysgol Arbennig Cymru",ut9-cym.doc,application/msword,269824,2009-04-01,25,1,false,1,W_GetForm.do?court_forms_id=,2466,2017-04-12,DOC,
UT9,"Cais am ganiatad I apêlio a rhybudd o apêl yn sgil penderfyniadau Tribiwnlys Anghenion Addysgol Arbennig Cymru",ut9-cym.pdf,application/pdf,97738,2009-04-01,25,1,false,1,W_GetForm.do?court_forms_id=,2464,2017-04-12,PDF,
UT9 Leaflet,"Appealing Against a Decision of the Health, Education and Social Care Chamber of the First-tier Tribunal (Special Educational Needs Wales) (Appeals from Decisions of the First-tier Tribunal)",ut9-leaflet-eng.pdf,application/pdf,107267,2009-05-01,8,2,false,1,GetLeaflet.do?court_leaflets_id=,4767,2017-04-12,PDF,
UT9 Notes,"Notes for Applicants and Appellants Form UT9 (Appeals from Special Educational Needs Tribunal for Wales)",ut9-notes-eng.pdf,application/pdf,309844,2012-04-01,8,3,false,1,GetLeaflet.do?court_leaflets_id=,4766,2017-04-12,PDF,
UT9 Taflen,"Apêlio yn erbyn penderfyniad gan y Siambr Gofal Iechyd, Addysg a Gwasanaethau Cymdeithasol y Tribiwnlys Haen Gyntaf (Anghenion Addysgol Arbennig Cymru) (Apêlau o benderfyniadau'r Tribiwnlys Haen Gyntaf)",ut9-taflen-cym.pdf,application/pdf,229508,2009-06-01,25,2,false,1,W_GetLeaflet.do?court_leaflets_id=,1518,2017-04-12,PDF,
